"gene_name","one_cell.ribo","two_cell.ribo","four_cell.ribo","eight_cell.ribo","one_cell.rna","two_cell.rna","four_cell.rna","eight_cell.rna","WT_one_cell_TE","WT_two_cell_TE","WT_four_cell_TE","WT_eight_cell_TE"
"cri-3",-0.950781317137617,-1.15803809458818,-0.62683069166823,-0.714222832428161,0.43176818848983,0.599091278550806,0.332751151106332,0.210382583918068,-1.38254950562745,-1.75712937313899,-0.959581842774561,-0.924605416346229
"crld-1",-0.252849411069596,-0.200102551046344,-0.352177619501202,-1.12593844923715,-0.071759852910063,0.0257788524317887,-0.0515145927405956,0.225130412240662,-0.181089558159533,-0.225881403478132,-0.300663026760607,-1.35106886147781
"crls-1",-0.186083714757335,0.011095715816845,-0.340232158137373,-0.102147307109827,-0.111411568997026,-0.240678692102116,-0.261149325468368,-0.0301428602936079,-0.0746721457603084,0.251774407918961,-0.0790828326690051,-0.0720044468162191
"crml-1",2.79856835646165,2.63449256085952,2.42022238566583,2.456281677658,0.79784075231082,0.311658485044993,0.844880051521848,0.734154782159441,2.00072760415083,2.32283407581453,1.57534233414399,1.72212689549856
"crn-1",2.4885007335954,2.5549134309981,2.41837162845884,2.26420937156104,1.02067887264161,1.21167316885354,1.39179162100815,1.11071162449648,1.46782186095379,1.34324026214456,1.02658000745069,1.15349774706456
"crn-2",-2.23325599586838,-1.37690527892665,-1.51566770704058,-1.78483128567562,-1.39406286295785,-0.76927326594752,-1.57999571193005,-1.29865135362136,-0.839193132910538,-0.607632012979135,0.064328004889471,-0.486179932054262
"crn-3",1.52113758944875,1.26177334093834,1.2631754733051,1.40250150479345,1.47498900396548,1.60486407065496,1.65035502962498,1.77278828289193,0.0461485854832737,-0.343090729716614,-0.38717955631988,-0.370286778098484
"crn-4",-2.23325599586838,-1.71643614996495,-1.03623288901843,-1.06591753074708,-1.23352147620159,-0.66588828984624,-1.24966850377147,-0.939212864243916,-0.99973451966679,-1.05054786011871,0.213435614753044,-0.126704666503162
"crn-5",-2.0305234418143,-1.36986255968498,-1.35851554218499,-1.49054085178358,-0.883439320636865,-0.262790967911728,-1.14747613478615,-0.601620633988086,-1.14708412117744,-1.10707159177325,-0.211039407398835,-0.888920217795492
"crt-1",0.339035637434612,0.0967815029748894,0.733570516578079,1.36094039004438,2.30041286819347,2.91308717011162,2.8504386863131,3.11958147579689,-1.96137723075886,-2.81630566713673,-2.11686816973502,-1.75864108575251
"csa-1",-2.23325599586838,-2.38324320161044,-2.31018116462757,-2.40753434751769,-0.229253119542406,-1.22415265433898,-1.30949133304199,-0.380961716728461,-2.00400287632598,-1.15909054727146,-1.00068983158558,-2.02657263078923
"csb-1",-1.54010881530844,-1.50911631124382,-1.68895450218057,-1.94701732891888,-0.501883687220934,-0.335561081687659,-0.740131297566028,-0.497757261736236,-1.03822512808751,-1.17355522955616,-0.948823204614541,-1.44926006718265
"csc-1",-0.277244493154312,0.274167770065313,0.352007007211976,0.693399877854505,-0.624170393818163,-0.17704822244403,0.457909689272963,-0.0140458163483109,0.346925900663851,0.451215992509343,-0.105902682060987,0.707445694202816
"csk-1",0.211918568242492,0.0727379808144187,0.0202445453298416,-0.275443498355887,-1.58741968950159,-2.02840991492515,-1.55361396427973,-1.87484487615686,1.79933825774409,2.10114789573957,1.57385850960957,1.59940137780098
"csn-1",2.02932468466432,1.93075521105638,2.0339599752652,1.72142465472609,0.34226688984924,-0.105624988589515,0.950711684336442,0.229758094530846,1.68705779481508,2.0363801996459,1.08324829092875,1.49166656019524
"csn-2",1.56631946738325,1.40448994556716,1.65310710174144,1.75397868486136,0.708509465483112,0.168258086336973,1.02467781758798,0.68735599154017,0.85781000190014,1.23623185923019,0.62842928415346,1.06662269332119
"csn-3",2.31026508194746,2.13109621591169,2.08443054538917,2.11533427148283,0.283914089275413,0.115259741364522,0.469536909124355,0.37302567509559,2.02635099267205,2.01583647454717,1.61489363626481,1.74230859638724
"csn-4",1.85941911572096,1.80589558617365,1.91717509025233,1.66611891023193,-0.0302786104310202,-0.314048241308468,0.0791098423594265,-0.0671977053686032,1.88969772615198,2.11994382748212,1.8380652478929,1.73331661560053
"csn-5",-1.54010881530844,-1.58872974402346,-1.44374718892764,-1.01059108349404,0.0325466671653117,0.399396261170145,0.0524588714078809,0.0572570716942517,-1.57265548247375,-1.9881260051936,-1.49620606033552,-1.06784815518829
"csn-6",1.37546571997988,1.30423483187329,1.35117786137801,1.23493512816457,0.517928057095817,0.382593225747866,0.62284474342122,0.386233406653148,0.857537662884064,0.92164160612542,0.728333117956787,0.848701721511418
"csnk-1",0.304330911748528,-0.656930164419437,-0.814827611813949,-1.48650031032007,-1.04479661145422,-1.28808839337872,-1.32785925281742,-0.649368266438128,1.34912752320274,0.631158228959279,0.513031641003468,-0.837132043881946
"csr-1",-1.48121729748025,-1.26334146085726,-0.320536938674095,-0.131732119138824,-0.195735871023615,-0.487707573051805,-0.385408424172696,-0.453099068426053,-1.28548142645663,-0.775633887805451,0.0648714854986011,0.321366949287229
"ctb-1",-1.48121729748025,-1.95255155217517,-2.13689436948758,-2.34999793302734,1.69434593593928,2.25137815311672,1.67234309357859,1.72680878939167,-3.17556323341953,-4.20392970529188,-3.80923746306618,-4.076806722419
"ctc-1",-0.549608080875148,-1.33582951610384,-1.13887794121216,-1.21688568066014,3.70078456596949,3.84041409308172,3.64740309776,3.77256023081975,-4.25039264684463,-5.17624360918555,-4.78628103897216,-4.98944591147988
"ctc-2",-2.23325599586838,-1.67789848000814,-1.94359689742921,-2.23807477544025,3.32570766281197,3.43547862474798,2.97904048042641,3.29426014733002,-5.55896365868036,-5.11337710475612,-4.92263737785562,-5.53233492277027
"ctc-3",-1.54010881530844,-1.50911631124382,-2.03552809246054,-1.92795529295802,3.39886227032279,3.16380921432978,3.04702100052635,3.00692238445031,-4.93897108563123,-4.6729255255736,-5.0825490929869,-4.93487767740833
"ctf-18",1.43974910908826,1.23337550298071,1.52333169661097,1.51216097290425,0.0769719162819731,-0.123208510384691,0.33790914342303,-0.102320152124849,1.36277719280629,1.3565840133654,1.18542255318794,1.6144811250291
"ctf-4",2.9170362096185,2.71685328454267,2.80045083075037,2.68712492546019,1.65796034398528,1.63980921131686,2.04204512783345,1.97829532526402,1.25907586563322,1.0770440732258,0.75840570291692,0.708829600196175
"ctf-8",0.248166319261568,0.360284749555575,0.344234360444468,0.468583929548459,0.772441889741695,0.364317956690183,0.696142240057703,0.895208193583031,-0.524275570480126,-0.00403320713460781,-0.351907879613235,-0.426624264034572
"ctg-1",-0.287345846813072,-0.0185917735943988,-0.176816123657542,0.611646503997073,0.213964984511998,-0.511847899776569,-0.370791530814,-0.375940631550287,-0.50131083132507,0.49325612618217,0.193975407156458,0.98758713554736
"ctns-1",-1.33737626125436,-2.33766281241195,-2.31018116462757,-2.82342265585366,0.655616174528019,1.19554993924341,0.304931564454431,-0.398945640549111,-1.99299243578238,-3.53321275165536,-2.615112729082,-2.42447701530455
"ctr-9",2.54900009698001,2.37470686542228,2.44322540511531,2.45111410627483,1.489610670091,1.6853481073555,1.94441803987018,1.68863165818255,1.05938942688902,0.689358758066784,0.49880736524513,0.762482448092282
"cts-1",1.0013691625295,0.847394676649845,1.24938762616006,1.36862276068608,2.06424055657249,1.69244674195521,1.89889934535952,2.00124866405809,-1.06287139404299,-0.845052065305362,-0.649511719199466,-0.63262590337201
"cua-1",1.09831035212702,1.18710274685643,1.4011116414461,1.46003638479955,0.887933146944722,0.744278867956532,0.67327498091721,0.771660210730605,0.210377205182295,0.442823878899901,0.727836660528889,0.688376174068945
"cul-1",2.45786037077141,2.23115956126775,2.31954425621809,2.18586791193165,0.256209561474376,-0.353546079728462,0.510081415298299,0.399192625369786,2.20165080929704,2.58470564099622,1.80946284091979,1.78667528656186
"cul-2",2.28124317177948,2.1539020764409,2.08421966771886,2.09790806707297,-0.0867811547024968,-0.577701738169265,0.110172635909579,-0.0703319131857828,2.36802432648198,2.73160381461017,1.97404703180928,2.16823998025875
"cul-3",1.01513149922455,0.547788293718198,-0.432984371969,-0.357396208129563,-0.213444954872095,-0.478301780097919,-0.61615130704228,-0.678501232702322,1.22857645409664,1.02609007381612,0.18316693507328,0.321105024572759
"cul-4",0.614451116624457,0.921342404483613,0.636400028526301,0.856235473354223,-0.468553808125456,-0.369380639266502,-0.257786665442388,-0.796990425657661,1.08300492474991,1.29072304375011,0.894186693968689,1.65322589901188
"cul-5",1.48091060122702,1.01009871254963,1.33409598449286,1.12748965100365,-0.380975050400895,-1.05112918466399,-0.138055495835607,-0.550211640207968,1.86188565162791,2.06122789721362,1.47215148032846,1.67770129121162
"cup-14",1.4226870861702,1.66882926273161,1.20376388955054,1.44081651818122,0.136362405079253,0.216875767718774,0.39846428348774,0.0821346554864307,1.28632468109094,1.45195349501284,0.805299606062797,1.35868186269478
"cup-15",1.56115894328552,1.02796813865869,1.0222140299145,0.922179842311773,0.125666535847187,0.255618559350517,0.357323225422764,0.00535631485469267,1.43549240743833,0.772349579308168,0.664890804491737,0.91682352745708
"cup-2",-0.87923089531728,-1.55378925842967,-1.79032077920761,-1.90238861865604,-0.0141898524430471,0.787432329757481,0.0773157440982278,0.379789496674478,-0.865041042874233,-2.34122158818715,-1.86763652330584,-2.28217811533052
"cup-5",1.85388413311413,1.80349252753422,1.37638626425841,1.44600176446806,0.145400502576444,0.0402234259673747,-0.157736465397845,-0.408041707732059,1.70848363053769,1.76326910156684,1.53412272965625,1.85404347220012
"cus-2",1.20125122946447,1.39300457573826,1.17037497468487,1.24883565655398,0.183257718761701,0.657192044917278,0.766203125738359,0.475739127383186,1.01799351070277,0.735812530820982,0.404171848946509,0.773096529170797
"cutc-1",-1.88668240558841,-2.61231588457898,-2.52904834896604,-2.7658862413633,0.44174082853914,0.494403648745354,0.0346154536417589,0.483520136217291,-2.32842323412755,-3.10671953332434,-2.5636638026078,-3.24940637758059
"cux-7",0.675299584113217,0.687879537805628,0.537571844365264,0.25653547406943,1.37188386577351,1.1741736500056,1.58377421561174,1.18139753993287,-0.696584281660295,-0.486294112199975,-1.04620237124648,-0.924862065863443
"cwc-15",0.456692680901845,1.29273232380838,1.27494220847374,1.58906169222202,0.258089437739198,1.20136525372277,1.09677537515215,1.16770519835246,0.198603243162646,0.09136707008561,0.178166833321598,0.421356493869564
"cya-1",1.34405168258845,1.41460904037882,1.00741466099775,1.00072314558024,-0.903240314790261,-1.66175567233649,-0.95639822111845,-1.23281080251571,2.24729199737871,3.0763647127153,1.9638128821162,2.23353394809595
"cyb-1",3.64630854286935,3.64986831538737,3.56479563980949,3.42239442785783,1.5256883814966,0.920539040943044,1.54065304520501,1.15963100112075,2.12062016137275,2.72932927444433,2.02414259460448,2.26276342673708
"cyb-2.1",-0.644229080694412,-0.786523371769781,-1.09668579361485,-0.87960588994609,0.125689814127397,0.56840380283485,-0.0604253864296756,0.413966963295861,-0.76991889482181,-1.35492717460463,-1.03626040718517,-1.29357285324195
"cyb-2.2",-0.0949229363603575,-0.160985058641757,-0.690938073905149,-0.380662117535243,0.929506191873308,1.20835224753863,0.732726591976621,1.10795964478699,-1.02442912823367,-1.36933730618038,-1.42366466588177,-1.48862176232223
"cyb-3",4.37259095235026,4.34584254189259,4.25274216313433,4.10819886465586,2.50966132344732,1.93180677453497,2.68901415811619,2.31755454324743,1.86292962890294,2.41403576735762,1.56372800501814,1.79064432140844
"cyc-1",-0.127192196929143,-0.133758472311973,0.466771409279019,0.0524663455550832,-0.634924273802007,-1.12315388519738,-0.561610480588457,-0.423597173189209,0.507732076872864,0.989395412885402,1.02838188986748,0.476063518744292
"cyc-2.1",-1.48121729748025,-1.6606502621364,-1.9636075743476,-1.94701732891888,0.466463198284621,0.328389413275891,0.513218147144257,0.825067534146972,-1.94768049576487,-1.98903967541229,-2.47682572149185,-2.77208486306586
"cye-1",-0.29765549041444,-0.943675536625374,-1.27046039378765,-1.43402745742658,-1.60972158622634,-1.86450143079429,-1.25184006411187,-2.24485853765411,1.3120660958119,0.920825894168916,-0.018620329675781,0.810831080227532
"cyh-1",1.01513149922455,0.848256315170239,0.609216857003796,0.942032179199225,-1.65298248284832,-1.64069297832325,-1.78804714828772,-1.20756789649856,2.66811398207286,2.48894929349349,2.39726400529152,2.14960007569778
"cyk-1",0.288456562591238,-0.119295798578546,0.286626262345525,0.131874752630894,-0.756773582451034,-0.973593855494425,-0.699581868120021,-0.495384156035618,1.04523014504227,0.85429805691588,0.986208130465546,0.627258908666512
"cyk-3",-1.6068745116207,-1.34041680077088,-1.42373651200925,-0.968246977164292,0.0684912701625837,0.447327572522898,-0.0857768482287155,0.455853932981765,-1.67536578178328,-1.78774437329378,-1.33795966378054,-1.42410091014606
"cyk-4",2.35933220328793,2.52366009743865,2.68055928497112,2.39893791822907,1.04675141196719,0.612193478282247,1.09188440261306,0.910566347063019,1.31258079132074,1.9114666191564,1.58867488235806,1.48837157116605
"cyk-7",-1.05756836728665,-1.05371320314939,-1.67874900355051,-1.53112902058292,0.131542065612371,0.793951931113986,0.179133790611078,0.52933730008238,-1.18911043289902,-1.84766513426337,-1.85788279416158,-2.0604663206653
"cyl-1",1.17974539268655,1.46511753401843,1.20888144209551,1.5847187222286,0.357031124581265,0.506752262143859,0.741710652622135,0.700188779718678,0.822714268105289,0.958365271874566,0.46717078947338,0.884529942509921
"cyld-1",0.36322242957672,0.0116251460987941,-0.283345293380007,-0.437095495887977,1.10938135805229,0.783252078652562,0.793748825841048,1.00111597825761,-0.74615892847557,-0.771626932553768,-1.07709411922106,-1.43821147414559
"cyn-10",0.858302719797025,0.854472563200047,0.91743073530783,0.809473600807576,-0.937976352751463,-0.107301438057849,-0.460038077851409,-0.419330448266888,1.79627907254849,0.961774001257897,1.37746881315924,1.22880404907446
"cyn-11",-0.29765549041444,0.124344111420987,0.520894861879367,0.658787731425861,-1.05297262472197,-0.665435083340894,-0.627122055380145,-0.781566034604234,0.755317134307534,0.789779194761881,1.14801691725951,1.4403537660301
"cyn-12",0.346271653738879,0.324359191259294,0.420488278929118,0.454577000195241,-0.983501723537504,-0.918722410380931,-0.66798186336239,-0.428060230065759,1.32977337727638,1.24308160164022,1.08847014229151,0.882637230261001
"cyn-13",0.0792304107737504,0.079910603930151,0.154487141434002,0.354772183801318,-0.0111833000541088,-0.144607410125844,0.215027609303735,0.429328649394264,0.0904137108278592,0.224518014055995,-0.0605404678697328,-0.0745564655929462
"cyn-15",1.77687924054123,1.61327757446532,1.61503462992005,1.38211809747982,0.0289050884064773,-0.292579793089688,0.363074934298685,0.205623432427904,1.74797415213476,1.90585736755501,1.25195969562136,1.17649466505192
"cyn-16",0.893658409919351,1.08902952112479,1.33318851531398,1.2884595830673,-0.943879515696594,-0.37388905719335,-0.251697691492471,-0.430430013705322,1.83753792561594,1.46291857831814,1.58488620680645,1.71888959677263
"cyn-3",-1.19353522502847,-1.93530333430343,-2.03552809246054,-2.34999793302734,0.323741814908234,1.31590195831586,0.549373641496177,0.600295794812633,-1.5172770399367,-3.25120529261929,-2.58490173395672,-2.95029372783997
"cyn-4",1.26279221783956,1.4263910386745,1.46289446143718,1.419339943231,0.512544369845288,0.756886135490753,0.780070051266493,0.662479733871357,0.750247847994271,0.66950490318375,0.682824410170688,0.75686020935964
"cyn-5",-0.401475172803562,-0.025392762338925,0.267306875616775,0.798068693593546,0.830496859893732,1.18412228177052,1.30034239687279,1.61965546676948,-1.23197203269729,-1.20951504410944,-1.03303552125601,-0.821586773175938
"cyn-7",0.796305601922513,-0.36696618594223,-0.150475994743085,-0.0897126623771892,2.04433086509192,2.98935272663085,2.05648371785403,1.8387391334169,-1.24802526316941,-3.35631891257308,-2.20695971259711,-1.92845179579409
"cyn-8",0.520425000872987,1.01629746820122,1.12953184016392,1.02171201764673,1.02405580306322,0.147776197719784,0.738638900719964,0.824941025735432,-0.50363080219023,0.868521270481435,0.39089293944396,0.196770991911297
"cyn-9",-1.68394985153433,0.0434241549869248,0.387547770303726,0.229683090833995,0.548668568918372,0.73027253530288,0.617590035066831,0.548742592176372,-2.2326184204527,-0.686848380315956,-0.230042264763105,-0.319059501342377
"cyp-13B2",-1.13464370720028,-1.42826627248036,-1.54905055519671,-1.55220112371448,-1.25829200292208,-1.02429318666426,-1.444840675894,-1.11277217098025,0.123648295721807,-0.403973085816093,-0.104209879302715,-0.439428952734231
"cyp-44A1",0.628536555107805,0.309193636090738,0.15260410341341,0.186461568515255,-0.276753087776921,-0.186169006287254,-0.30363406065467,-0.341654836403717,0.905289642884727,0.495362642377992,0.45623816406808,0.528116404918973
"cysl-2",-1.33737626125436,-1.62211259217959,-1.14373246267644,-0.486087241637436,-1.66425270659463,-1.59695762632708,-1.5524040415962,-0.911387623524809,0.326876445340271,-0.0251549658525072,0.408671578919767,0.425300381887373
"cysl-3",0.705611895021435,0.631103549673052,0.766102175132299,0.875832106707117,-0.909177685311327,-0.840959743585604,-0.671926832576824,-1.18038611731254,1.61478958033276,1.47206329325866,1.43802900770912,2.05621822401965
"cyy-1",1.04513318221064,1.30802836525741,0.960038501205925,0.99308702027508,0.141970446674746,-0.178003540610008,-0.301977850487496,-0.138402721589329,0.90316273553589,1.48603190586742,1.26201635169342,1.13148974186441
"czw-1",2.39986800608885,2.57186009075903,2.70363094384596,2.68980288971937,1.56937487300674,1.17350346144255,1.55165134827429,1.27121939684918,0.83049313308211,1.39835662931648,1.15197959557167,1.41858349287019
"dab-1",-0.748048763083535,-1.58872974402346,-1.9636075743476,-2.26074051250165,1.45217598804878,1.4444202135911,1.26547669234796,1.13886454724877,-2.20022475113231,-3.03314995761456,-3.22908426669556,-3.39960505975042
"dad-1",-0.990802670974385,0.486231584151196,0.961462122058705,1.00893456887577,-0.962576324134586,0.00599992188778673,-0.403445356568989,-0.12664178113449,-0.0282263468397991,0.480231662263409,1.36490747862769,1.13557635001026
"daf-1",0.731538575826562,0.369009110765851,0.162334968423428,0.208389010279357,-0.509658359406905,-0.399991277742502,-0.837646535919811,-0.499687468555603,1.24119693523347,0.769000388508353,0.999981504343238,0.70807647883496
"daf-15",2.31622489612801,1.5871300784022,1.81046435243299,1.47581944316903,1.68072636644111,1.87438719727315,1.81750093022847,2.15520031094534,0.635498529686897,-0.287257118870946,-0.00703657779548195,-0.679380867776304
"daf-16",-0.364421186726701,-0.426074381800453,0.195968429943727,0.105505768168302,-0.583360041550837,-2.165824846623,-0.95482302119416,-1.60494734539154,0.218938854824136,1.73975046482254,1.15079145113789,1.71045311355984
"daf-18",4.00862270964433,3.88841223158403,3.69141204078719,3.64866176183313,2.17995176760177,1.94695383574157,2.3802604610304,2.20040466189154,1.82867094204256,1.94145839584245,1.31115157975679,1.44825709994159
"daf-19",-2.23325599586838,-1.81780242699199,0.103602091656865,-0.421834909909661,-0.628019282076291,-1.61995525015606,-0.84533030508632,-1.01163900819785,-1.60523671379209,-0.197847176835931,0.948932396743184,0.589804098288192
"daf-2",2.81176905592528,2.61178439817526,2.21553482223441,2.39206743672096,-0.920557246643054,-1.70645898198442,-1.03644900523515,-0.548706511085184,3.73232630256834,4.31824338015968,3.25198382746956,2.94077394780615
"daf-25",0.184884957607354,-0.0523259372896454,-0.257854061715835,-0.594074903721879,-0.616354831199559,-1.0301930456974,-0.784506852938471,-0.698778050618516,0.801239788806913,0.977867108407752,0.526652791222636,0.104703146896636
"daf-3",-1.68394985153433,-2.61231588457898,-1.58758822515353,-2.36290563725485,-1.68664469545136,-1.29901833431971,-1.79032246997785,-1.81551715775841,0.00269484391703068,-1.31329755025927,0.202734244824324,-0.547388479496439
"daf-4",1.63924540588953,1.35798011614303,1.20883270440163,0.859001740549919,-0.690549453892993,-0.970752121886639,-0.550621464178394,-0.618177923606586,2.32979485978253,2.32873223802967,1.75945416858002,1.47717966415651
"daf-41",0.405801333746874,-0.747985701812966,-0.17107768848519,-0.88576022167944,1.04408613497814,2.18068104843482,1.29513145289346,1.21946821983477,-0.638284801231267,-2.92866675024778,-1.46620914137865,-2.10522844151421
"daf-5",-0.913727331060756,-0.133338366445309,0.124864835766915,0.178471060418377,-1.5669671924909,-1.77981294357669,-1.61796247099871,-1.60118469213359,0.653239861430143,1.64647457713138,1.74282730676562,1.77965575255196
"dagl-2",-1.6068745116207,-1.50911631124382,-1.51566770704058,-1.86592430729725,-0.0242171265390075,-0.341351831595816,0.038386616519384,-0.0180727239252707,-1.58265738508169,-1.16776447964801,-1.55405432355997,-1.84785158337198
"damt-1",-2.23325599586838,-0.545903343183898,-0.304456947227205,-0.645561786441881,-0.598205502126777,-0.393518582456801,-0.81164232473207,-1.12182855637534,-1.63505049374161,-0.152384760727097,0.507185377504865,0.476266769933464
"dao-3",-0.29765549041444,-0.543933883483673,-0.206391048164798,-0.390172625585059,-1.59646105126403,-1.61995525015606,-0.865555941096715,-0.799191561734144,1.29880556084959,1.07602136667239,0.659164892931917,0.409018936149085
"dao-5",-0.462776333849728,-1.01444131827425,-0.436759070818836,-0.33073468985774,1.52166677653847,1.51467142318787,1.59773949988954,1.94781017893993,-1.9844431103882,-2.52911274146212,-2.03449857070837,-2.27854486879767
"dap-3",-2.23325599586838,-2.43902908943899,-1.99699042250373,-2.24534830427443,-0.506805892548295,-0.468166967311317,-0.85435040416372,-1.30271088766152,-1.72645010332009,-1.97086212212768,-1.14264001834001,-0.94263741661291
"dars-1",0.852072109578119,0.566140002215791,0.445294452497535,0.223970729356783,0.959856897504194,1.09615153154649,0.9578220384689,1.12573379736146,-0.107784787926075,-0.5300115293307,-0.512527585971365,-0.901763068004675
"dars-2",-1.19353522502847,-1.71643614996495,-2.13689436948758,-1.7719235814481,-0.138906311193406,-0.162269261925689,-0.658421515863014,-0.640511139535046,-1.05462891383506,-1.55416688803926,-1.47847285362457,-1.13141244191306
"daz-1",-0.970391673714257,-1.02328896940501,-1.16909411676061,-1.06049714479152,1.225244759468,0.864441505629666,0.826008369035444,0.499756320051658,-2.19563643318226,-1.88773047503467,-1.99510248579605,-1.56025346484318
"dbn-1",-0.190267839592593,-1.42662692234382,-0.786412782195819,-0.754404314401626,0.445949132971321,0.646007171611975,0.552570290304259,0.584643013543808,-0.636216972563914,-2.07263409395579,-1.33898307250008,-1.33904732794543
"dbr-1",-0.127192196929143,-0.052951719844175,-0.0427182899315289,-0.555755865006023,-0.111785389660869,-0.326297075911106,-0.481201257304227,-0.200698478290615,-0.0154068072682744,0.273345356066931,0.438482967372698,-0.355057386715408
"dbt-1",0.405801333746874,-1.32689999545332,-0.241273400983067,-0.865642774298407,0.313172718378315,0.634542432145673,0.0351760795638466,0.396938985688771,0.0926286153685582,-1.96144242759899,-0.276449480546913,-1.26258175998718
"dcaf-1",0.673809270044148,0.144077164768364,-1.09652340322265,-1.87972288159464,0.612306399610462,0.673359256909903,0.529161543126894,0.11854731962118,0.0615028704336865,-0.529282092141538,-1.62568494634955,-1.99827020121582
"dcap-1",0.982006806453946,1.10546537773825,1.26864017175823,1.2392627541933,-1.20867055874831,-1.80649384613454,-0.744651861662791,-1.01122155875903,2.19067736520226,2.91195922387279,2.01329203342102,2.25048431295233
"dcap-2",2.08021603181929,2.19999937796994,2.16325839988566,2.15755280336689,0.944220376740543,0.681066659437791,0.782312827201713,0.858367462695542,1.13599565507875,1.51893271853215,1.38094557268395,1.29918534067135
"dcn-1",0.403243783413488,0.0454431553743708,-0.0697114114581485,-0.00376955343775964,-0.412282586951985,-0.0672271763981601,-0.270905512169967,-0.219130622497297,0.815526370365473,0.112670331772531,0.201194100711819,0.215361069059537
"dcp-66",1.71743268102792,1.8760195457927,1.65242604021354,1.46089972969079,-0.777323214861432,-1.81779436335976,-0.320910813085219,-0.745908661420179,2.49475589588935,3.69381390915246,1.97333685329876,2.20680839111097
"dcr-1",2.1463428793173,1.85725987734626,1.98266869473036,1.91272785413739,0.689165818046619,0.651344668156815,0.93720397826431,0.85975921918261,1.45717706127068,1.20591520918944,1.04546471646605,1.05296863495478
"dcs-1",0.0054124113707181,0.475530209593576,0.809879799360933,0.834709340515749,-0.634540080880848,-0.41128475199503,-0.293044892138062,-0.535900141117202,0.639952492251566,0.886814961588607,1.10292469149899,1.37060948163295
"ddb-1",1.87139820995508,1.43085138039189,1.68289085299376,1.66266450296654,0.877782927499909,0.250924240509305,0.962341020668689,0.751347009892116,0.993615282455175,1.17992713988258,0.72054983232507,0.911317493074428
"ddi-1",0.405801333746874,-0.707139612869415,-0.125096978944957,-0.904465433281605,0.54002112422628,0.988430462962626,0.378067391031778,0.592035071866227,-0.134219790479407,-1.69557007583204,-0.503164369976735,-1.49650050514783
"ddl-1",-1.88668240558841,-2.06300974024493,-2.75812103193458,-2.62725680525131,-0.912880763471951,-0.199617603614679,-1.16589702767784,-1.27886967658442,-0.973801642116462,-1.86339213663025,-1.59222400425675,-1.34838712866689
"ddl-3",-2.23325599586838,-1.81780242699199,-2.17027721764371,-2.05481662906542,-0.339678213730448,-0.474934618284426,-0.785328883770203,-0.621932292197758,-1.89357778213794,-1.34286780870757,-1.38494833387351,-1.43288433686766
"ddx-15",2.11974086128557,1.85000416991283,1.97367416553567,1.74384600315114,0.312832079697232,-0.0218506972875614,0.698139375158814,0.367833201852534,1.80690878158833,1.87185486720039,1.27553479037686,1.37601280129861
"ddx-17",1.82569847532319,2.68929273748242,2.98439515008273,3.1818418695071,1.83064072440006,1.40492717633787,1.82286425474975,1.5577954026968,-0.00494224907687046,1.28436556114455,1.16153089533297,1.62404646681029
"ddx-19",0.965208831739688,1.16188270096868,1.39630999298639,1.21601114404717,-0.326472894257462,-0.749523739276762,-0.278898918466025,-0.850478517319031,1.29168172599715,1.91140644024544,1.67520891145241,2.0664896613662
"ddx-23",1.44488394240699,1.54429922275263,1.44245471555261,1.60303624889277,0.897056897893184,0.936316332313533,1.21085170336637,1.15164614584425,0.547827044513805,0.607982890439101,0.231603012186248,0.451390103048517
"ddx-27",-1.54010881530844,-0.196834530654506,0.140182542115175,0.753580537518227,0.547464861976122,0.510560130664503,0.513068952913561,0.371836061966183,-2.08757367728456,-0.707394661319009,-0.372886410798386,0.381744475552044
"ddx-35",0.936923655995491,0.877000439423819,0.456017063008096,0.609494309616545,-0.765134402599474,-0.829429261995731,-0.34983394296371,-0.936423447687078,1.70205805859496,1.70642970141955,0.805851005971806,1.54591775730362
"ddx-52",-1.0343083594692,-1.63431013322194,-0.914307087432144,-1.03729736201894,0.550115118077021,0.72040607127365,0.38409267582665,0.362186587386542,-1.58442347754622,-2.35471620449559,-1.29839976325879,-1.39948394940549
"denn-4",1.00944315573349,0.737582873916337,1.07618485051338,0.790470754281564,-0.697593084809776,-0.616962750054726,-0.615972047380346,-0.0474142579631891,1.70703624054327,1.35454562397106,1.69215689789373,0.837885012244753
"deps-1",-0.302891140348087,-0.762695826818699,-0.966361562706528,-0.473139197207412,1.70412718072843,1.91747904702257,1.6239387834633,1.82193907004718,-2.00701832107652,-2.68017487384127,-2.59030034616982,-2.29507826725459
"dgk-4",1.59301685047858,1.31172402521945,1.54370316641219,1.62246702864219,0.80596678192461,0.64391837770103,0.7299015916549,0.826689080777068,0.787050068553965,0.667805647518422,0.813801574757294,0.795777947865126
"dgtr-1",-1.68394985153433,-1.88972294510494,-2.65675475490754,-2.62725680525131,-0.989467857427123,-0.501376914294264,-2.46344414172642,-1.86061968843367,-0.694481994107207,-1.38834603081068,-0.193310613181118,-0.766637116817643
"dhc-1",3.5579301208468,3.15326248382308,3.09856470340628,2.80146379256899,1.47621715286313,1.33730061565585,1.71358891019928,1.85574968781111,2.08171296798367,1.81596186816723,1.384975793207,0.945714104757885
"dhfr-1",1.43651285183545,1.58576027304552,1.51615277585019,1.10786121031073,0.0623501747106148,0.05603939398756,0.537982506865781,0.308004892301437,1.37416267712484,1.52972087905796,0.978170268984414,0.799856318009292
